id,cluster
289_Zara Larsson - Don't Worry Bout Me (Official Music Video)_clip2,2
289_Zara Larsson - Don't Worry Bout Me (Official Music Video)_clip3,2
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip0,9
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip1,9
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip2,1
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip3,9
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip4,9
290_Tracy Chapman - Fast car (Jonas Blue Ft Dakota remix)_clip5,3
291_Tori Kelly - Paper Hearts (Official Video)_clip0,2
291_Tori Kelly - Paper Hearts (Official Video)_clip1,2
291_Tori Kelly - Paper Hearts (Official Video)_clip2,8
291_Tori Kelly - Paper Hearts (Official Video)_clip3,2
291_Tori Kelly - Paper Hearts (Official Video)_clip4,8
292_Tamia - Officially Missing You (Official Video)_clip0,7
292_Tamia - Officially Missing You (Official Video)_clip1,0
292_Tamia - Officially Missing You (Official Video)_clip2,0
292_Tamia - Officially Missing You (Official Video)_clip3,0
292_Tamia - Officially Missing You (Official Video)_clip4,0
292_Tamia - Officially Missing You (Official Video)_clip5,6
292_Tamia - Officially Missing You (Official Video)_clip6,7
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip0",0
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip1",0
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip2",0
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip3",0
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip4",6
"293_The Chainsmokers, Bebe Rexha - Call You Mine (Lyrics)_clip5",0
294_Justin Bieber - Die In Your Arms (Official Audio)_clip0,0
294_Justin Bieber - Die In Your Arms (Official Audio)_clip1,0
294_Justin Bieber - Die In Your Arms (Official Audio)_clip2,0
294_Justin Bieber - Die In Your Arms (Official Audio)_clip3,0
294_Justin Bieber - Die In Your Arms (Official Audio)_clip4,3
294_Justin Bieber - Die In Your Arms (Official Audio)_clip5,3
294_Justin Bieber - Die In Your Arms (Official Audio)_clip6,0
295_Ava Max - So Am I (Lyrics)_clip0,1
295_Ava Max - So Am I (Lyrics)_clip1,1
295_Ava Max - So Am I (Lyrics)_clip2,8
295_Ava Max - So Am I (Lyrics)_clip3,1
295_Ava Max - So Am I (Lyrics)_clip4,1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip0,9
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip1,8
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip2,1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip3,1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip4,1
296_Ariana Grande & John Legend - Beauty and the Beast (lyrics)_clip5,8
297_Danity Kane - Damaged (Official Music Video)_clip0,4
297_Danity Kane - Damaged (Official Music Video)_clip1,1
297_Danity Kane - Damaged (Official Music Video)_clip2,1
297_Danity Kane - Damaged (Official Music Video)_clip3,4
297_Danity Kane - Damaged (Official Music Video)_clip4,4
297_Danity Kane - Damaged (Official Music Video)_clip5,1
297_Danity Kane - Damaged (Official Music Video)_clip6,8
298_Tori Kelly - Nobody Love (Official Video)_clip0,3
298_Tori Kelly - Nobody Love (Official Video)_clip1,1
298_Tori Kelly - Nobody Love (Official Video)_clip2,1
298_Tori Kelly - Nobody Love (Official Video)_clip3,7
298_Tori Kelly - Nobody Love (Official Video)_clip4,3
298_Tori Kelly - Nobody Love (Official Video)_clip5,1
299_The Chicks - Landslide (Official Video)_clip0,3
299_The Chicks - Landslide (Official Video)_clip1,0
299_The Chicks - Landslide (Official Video)_clip2,0
299_The Chicks - Landslide (Official Video)_clip3,0
299_The Chicks - Landslide (Official Video)_clip4,0
299_The Chicks - Landslide (Official Video)_clip5,0
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip0,7
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip1,0
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip2,6
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip3,2
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip4,6
300_Drax Project - Woke Up Late ft. Hailee Steinfeld (Official Music Video) Starring Liza Koshy_clip5,2
301_Michael Jackson - Butterflies_clip0,3
301_Michael Jackson - Butterflies_clip1,3
301_Michael Jackson - Butterflies_clip2,5
301_Michael Jackson - Butterflies_clip3,4
301_Michael Jackson - Butterflies_clip4,1
301_Michael Jackson - Butterflies_clip5,1
301_Michael Jackson - Butterflies_clip6,3
301_Michael Jackson - Butterflies_clip7,8
302_Why Don't We - What Am I [Official Video]_clip0,8
302_Why Don't We - What Am I [Official Video]_clip1,0
302_Why Don't We - What Am I [Official Video]_clip2,8
302_Why Don't We - What Am I [Official Video]_clip3,8
302_Why Don't We - What Am I [Official Video]_clip4,8
302_Why Don't We - What Am I [Official Video]_clip5,2
303_Dan + Shay - All To Myself (Icon Video)_clip0,7
303_Dan + Shay - All To Myself (Icon Video)_clip1,8
303_Dan + Shay - All To Myself (Icon Video)_clip2,8
303_Dan + Shay - All To Myself (Icon Video)_clip3,8
303_Dan + Shay - All To Myself (Icon Video)_clip4,8
304_Like I'm Gonna Lose You_clip0,0
304_Like I'm Gonna Lose You_clip1,6
304_Like I'm Gonna Lose You_clip2,0
304_Like I'm Gonna Lose You_clip3,3
304_Like I'm Gonna Lose You_clip4,0
304_Like I'm Gonna Lose You_clip5,0
305_Dan + Shay - How Not To (Official Music Video)_clip0,7
305_Dan + Shay - How Not To (Official Music Video)_clip1,3
305_Dan + Shay - How Not To (Official Music Video)_clip2,1
305_Dan + Shay - How Not To (Official Music Video)_clip3,4
305_Dan + Shay - How Not To (Official Music Video)_clip4,0
305_Dan + Shay - How Not To (Official Music Video)_clip5,0
305_Dan + Shay - How Not To (Official Music Video)_clip6,0
305_Dan + Shay - How Not To (Official Music Video)_clip7,3
305_Dan + Shay - How Not To (Official Music Video)_clip8,0
305_Dan + Shay - How Not To (Official Music Video)_clip9,5
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip0,3
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip1,1
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip2,3
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip3,1
306_Ariana Grande - 7 rings (Clean - Lyrics)_clip4,8
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip0,1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip1,3
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip2,1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip3,1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip4,1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip5,1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip6,1
307_Carrie Underwood - Cry Pretty (Official Music Video)_clip7,3
"308_NOTD, Bea Miller - I Wanna Know_clip0",7
"308_NOTD, Bea Miller - I Wanna Know_clip1",3
"308_NOTD, Bea Miller - I Wanna Know_clip2",4
"308_NOTD, Bea Miller - I Wanna Know_clip3",3
"308_NOTD, Bea Miller - I Wanna Know_clip4",1
"308_NOTD, Bea Miller - I Wanna Know_clip5",1
309_2U - David Guetta ft.Justin Bieber lyrics_clip0,1
309_2U - David Guetta ft.Justin Bieber lyrics_clip1,4
309_2U - David Guetta ft.Justin Bieber lyrics_clip2,3
309_2U - David Guetta ft.Justin Bieber lyrics_clip3,1
309_2U - David Guetta ft.Justin Bieber lyrics_clip4,1
310_Tori Kelly - Hollow (Official)_clip0,3
310_Tori Kelly - Hollow (Official)_clip1,0
310_Tori Kelly - Hollow (Official)_clip2,2
310_Tori Kelly - Hollow (Official)_clip3,2
310_Tori Kelly - Hollow (Official)_clip4,2
310_Tori Kelly - Hollow (Official)_clip5,2
311_Flo Rida - How I Feel [Official Video]_clip0,2
311_Flo Rida - How I Feel [Official Video]_clip1,6
311_Flo Rida - How I Feel [Official Video]_clip2,2
311_Flo Rida - How I Feel [Official Video]_clip3,6
311_Flo Rida - How I Feel [Official Video]_clip4,2
312_Replay_clip0,5
312_Replay_clip1,9
312_Replay_clip2,1
312_Replay_clip3,1
312_Replay_clip4,3
313_Ariana Grande - everytime (Audio)_clip0,8
313_Ariana Grande - everytime (Audio)_clip1,8
313_Ariana Grande - everytime (Audio)_clip2,8
313_Ariana Grande - everytime (Audio)_clip3,4
313_Ariana Grande - everytime (Audio)_clip4,8
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip0",3
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip1",6
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip2",6
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip3",0
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip4",0
"314_Sebastian Yatra, Daddy Yankee, Jonas Brothers - Runaway (Letra⧸Lyrics) ft. Natti Natasha_clip5",6
315_Must Be Doin' Somethin' Right_clip0,9
315_Must Be Doin' Somethin' Right_clip1,9
315_Must Be Doin' Somethin' Right_clip2,5
315_Must Be Doin' Somethin' Right_clip3,9
315_Must Be Doin' Somethin' Right_clip4,9
315_Must Be Doin' Somethin' Right_clip5,5
315_Must Be Doin' Somethin' Right_clip6,5
315_Must Be Doin' Somethin' Right_clip7,5
316_Counting Stars_clip0,7
316_Counting Stars_clip1,1
316_Counting Stars_clip2,9
316_Counting Stars_clip3,1
316_Counting Stars_clip4,4
316_Counting Stars_clip5,1
316_Counting Stars_clip6,3
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip0,3
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip1,3
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip2,1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip3,1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip4,1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip5,1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip6,1
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip7,3
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip8,5
317_Ariana Grande - Honeymoon Avenue (with lyrics)_clip9,3
318_Colbie Caillat - Fallin' For You_clip0,1
318_Colbie Caillat - Fallin' For You_clip1,1
318_Colbie Caillat - Fallin' For You_clip2,1
318_Colbie Caillat - Fallin' For You_clip3,1
318_Colbie Caillat - Fallin' For You_clip4,1
318_Colbie Caillat - Fallin' For You_clip5,1
318_Colbie Caillat - Fallin' For You_clip6,1
319_Yael Naim - New Soul (Official Video)_clip0,0
319_Yael Naim - New Soul (Official Video)_clip1,3
319_Yael Naim - New Soul (Official Video)_clip2,0
319_Yael Naim - New Soul (Official Video)_clip3,3
319_Yael Naim - New Soul (Official Video)_clip4,7
319_Yael Naim - New Soul (Official Video)_clip5,2
320_Stay With Me_clip0,0
320_Stay With Me_clip1,6
320_Stay With Me_clip2,6
320_Stay With Me_clip3,0
320_Stay With Me_clip4,6
321_Ariana Grande - R.E.M. (Official Audio)_clip0,3
321_Ariana Grande - R.E.M. (Official Audio)_clip1,3
321_Ariana Grande - R.E.M. (Official Audio)_clip2,8
321_Ariana Grande - R.E.M. (Official Audio)_clip3,3
321_Ariana Grande - R.E.M. (Official Audio)_clip4,3
321_Ariana Grande - R.E.M. (Official Audio)_clip5,8
321_Ariana Grande - R.E.M. (Official Audio)_clip6,8
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip0,0
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip1,0
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip2,6
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip3,0
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip4,6
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip5,6
322_Kylie Minogue - Can't Get You Out Of My Head (HD)_clip6,0
323_Justin Bieber - What Do You Mean？ (Audio)_clip0,8
323_Justin Bieber - What Do You Mean？ (Audio)_clip1,3
323_Justin Bieber - What Do You Mean？ (Audio)_clip2,8
323_Justin Bieber - What Do You Mean？ (Audio)_clip3,3
323_Justin Bieber - What Do You Mean？ (Audio)_clip4,8
323_Justin Bieber - What Do You Mean？ (Audio)_clip5,8
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip0,1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip1,1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip2,1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip3,1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip4,1
324_Payphone - Maroon 5 (No Rap⧸Clean Version) (Lyrics) HD_clip5,1
325_NO_clip0,7
325_NO_clip1,1
325_NO_clip2,1
325_NO_clip3,1
325_NO_clip4,3
325_NO_clip5,8
326_Lady Antebellum - What If I Never Get Over You_clip0,0
326_Lady Antebellum - What If I Never Get Over You_clip1,0
326_Lady Antebellum - What If I Never Get Over You_clip2,6
326_Lady Antebellum - What If I Never Get Over You_clip3,3
326_Lady Antebellum - What If I Never Get Over You_clip4,6
326_Lady Antebellum - What If I Never Get Over You_clip5,6
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip0,4
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip1,8
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip2,8
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip3,8
327_Hailee Steinfeld & Alesso  - Let Me Go (Lyrics) ft Florida Georgia Line & watt_clip4,8
"328_Beyoncé - Me, Myself & I_clip0",8
"328_Beyoncé - Me, Myself & I_clip1",8
"328_Beyoncé - Me, Myself & I_clip2",8
"328_Beyoncé - Me, Myself & I_clip3",8
"328_Beyoncé - Me, Myself & I_clip4",2
"328_Beyoncé - Me, Myself & I_clip5",2
"328_Beyoncé - Me, Myself & I_clip6",8
"328_Beyoncé - Me, Myself & I_clip7",8
"328_Beyoncé - Me, Myself & I_clip8",8
329_The Chicks - Wide Open Spaces (Official Video)_clip0,9
329_The Chicks - Wide Open Spaces (Official Video)_clip1,9
329_The Chicks - Wide Open Spaces (Official Video)_clip2,9
329_The Chicks - Wide Open Spaces (Official Video)_clip3,9
329_The Chicks - Wide Open Spaces (Official Video)_clip4,5
329_The Chicks - Wide Open Spaces (Official Video)_clip5,9
330_Rather Be (feat. Jess Glynne)_clip0,3
330_Rather Be (feat. Jess Glynne)_clip1,4
330_Rather Be (feat. Jess Glynne)_clip2,5
330_Rather Be (feat. Jess Glynne)_clip3,7
330_Rather Be (feat. Jess Glynne)_clip4,1
330_Rather Be (feat. Jess Glynne)_clip5,5
331_If I Ain't Got You_clip0,8
331_If I Ain't Got You_clip1,0
331_If I Ain't Got You_clip2,6
331_If I Ain't Got You_clip3,8
331_If I Ain't Got You_clip4,6
331_If I Ain't Got You_clip5,0
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip0,7
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip1,1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip2,1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip3,1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip4,1
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip5,3
332_Let Us Be - Sammielz. OFFICIAL MUSIC VIDEO_clip6,3
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip0,1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip1,1
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip2,9
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip3,0
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip4,0
333_Rascal Flatts - Easy ft. Natasha Bedingfield_clip5,0
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip0,2
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip1,6
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip2,6
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip3,2
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip4,2
334_Cobra Starship ft. Sabi - ＂You Make Me Feel....＂ [Audio]_clip5,2
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip0,0
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip1,6
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip2,6
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip3,6
335_Meghan Trainor - Lips Are Movin' (Lyrics)_clip4,6
336_Madison Beer - Dear Society (Official Video)_clip0,8
336_Madison Beer - Dear Society (Official Video)_clip1,2
336_Madison Beer - Dear Society (Official Video)_clip2,2
336_Madison Beer - Dear Society (Official Video)_clip3,8
336_Madison Beer - Dear Society (Official Video)_clip4,2
336_Madison Beer - Dear Society (Official Video)_clip5,2
337_Mariah Carey - We belong together (Lyrics)_clip0,0
337_Mariah Carey - We belong together (Lyrics)_clip1,3
337_Mariah Carey - We belong together (Lyrics)_clip2,6
337_Mariah Carey - We belong together (Lyrics)_clip3,0
337_Mariah Carey - We belong together (Lyrics)_clip4,0
337_Mariah Carey - We belong together (Lyrics)_clip5,0
338_Tori Kelly - Colors Of The Wind_clip0,2
338_Tori Kelly - Colors Of The Wind_clip1,2
338_Tori Kelly - Colors Of The Wind_clip2,2
338_Tori Kelly - Colors Of The Wind_clip3,5
339_Sam Smith - Diamonds (Official Music Video)_clip0,3
339_Sam Smith - Diamonds (Official Music Video)_clip1,3
339_Sam Smith - Diamonds (Official Music Video)_clip2,8
339_Sam Smith - Diamonds (Official Music Video)_clip3,4
339_Sam Smith - Diamonds (Official Music Video)_clip4,8
339_Sam Smith - Diamonds (Official Music Video)_clip5,7
340_I Have Nothing_clip0,7
340_I Have Nothing_clip1,0
340_I Have Nothing_clip2,2
340_I Have Nothing_clip3,2
340_I Have Nothing_clip4,0
340_I Have Nothing_clip5,6
340_I Have Nothing_clip6,2
340_I Have Nothing_clip7,1
341_U Smile Justin Bieber Lyrics_clip0,8
341_U Smile Justin Bieber Lyrics_clip1,8
341_U Smile Justin Bieber Lyrics_clip2,8
341_U Smile Justin Bieber Lyrics_clip3,8
341_U Smile Justin Bieber Lyrics_clip4,8
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip0",3
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip1",8
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip2",8
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip3",8
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip4",8
"342_Ariana Grande - thank u, next (Clean - Lyrics)_clip5",8
343_Can't Hold Us by Macklemore (Lyrics)_clip0,6
343_Can't Hold Us by Macklemore (Lyrics)_clip1,0
343_Can't Hold Us by Macklemore (Lyrics)_clip2,6
343_Can't Hold Us by Macklemore (Lyrics)_clip3,5
343_Can't Hold Us by Macklemore (Lyrics)_clip4,6
343_Can't Hold Us by Macklemore (Lyrics)_clip5,0
343_Can't Hold Us by Macklemore (Lyrics)_clip6,0
344_The Wanted - Chasing The Sun (Lyric)_clip0,2
344_The Wanted - Chasing The Sun (Lyric)_clip1,2
344_The Wanted - Chasing The Sun (Lyric)_clip2,6
344_The Wanted - Chasing The Sun (Lyric)_clip3,2
344_The Wanted - Chasing The Sun (Lyric)_clip4,2
345_Michael Buble - Quando Quando Quando_clip0,0
345_Michael Buble - Quando Quando Quando_clip1,4
345_Michael Buble - Quando Quando Quando_clip2,4
345_Michael Buble - Quando Quando Quando_clip3,9
345_Michael Buble - Quando Quando Quando_clip4,9
345_Michael Buble - Quando Quando Quando_clip5,1
345_Michael Buble - Quando Quando Quando_clip6,9
345_Michael Buble - Quando Quando Quando_clip7,9
346_Niall Horan - No Judgement (Official Video)_clip0,8
346_Niall Horan - No Judgement (Official Video)_clip1,1
346_Niall Horan - No Judgement (Official Video)_clip2,1
346_Niall Horan - No Judgement (Official Video)_clip3,1
346_Niall Horan - No Judgement (Official Video)_clip4,1
347_Jonas Brothers - Only Human (Lyrics)_clip0,0
347_Jonas Brothers - Only Human (Lyrics)_clip1,2
347_Jonas Brothers - Only Human (Lyrics)_clip2,3
347_Jonas Brothers - Only Human (Lyrics)_clip3,2
347_Jonas Brothers - Only Human (Lyrics)_clip4,2
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip0",9
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip1",9
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip2",9
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip3",9
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip4",9
"348_Jimmie Allen, Noah Cyrus - “This Is Us” (Official Video)_clip5",5
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip0,3
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip1,2
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip2,2
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip3,4
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip4,2
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip5,2
349_Jason Mraz - The Remedy (I Won't Worry) [Official Video] [HD]_clip6,2
350_Jordan Fisher - All About Us (Official Video)_clip0,8
350_Jordan Fisher - All About Us (Official Video)_clip1,8
350_Jordan Fisher - All About Us (Official Video)_clip2,8
350_Jordan Fisher - All About Us (Official Video)_clip3,4
350_Jordan Fisher - All About Us (Official Video)_clip4,8
350_Jordan Fisher - All About Us (Official Video)_clip5,2
350_Jordan Fisher - All About Us (Official Video)_clip6,8
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip0",3
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip1",3
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip2",9
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip3",5
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip4",9
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip5",9
"352_Earth, Wind, & Fire - September (Zanski Remix)_clip6",9
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip0,6
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip1,6
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip2,3
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip3,6
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip4,6
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip5,6
353_Ariana Grande - Die In Your Arms cover (Justin Bieber)_clip6,6
354_Finn Gruva - Overwhelmed_clip0,3
354_Finn Gruva - Overwhelmed_clip1,5
354_Finn Gruva - Overwhelmed_clip2,3
354_Finn Gruva - Overwhelmed_clip3,3
354_Finn Gruva - Overwhelmed_clip4,9
354_Finn Gruva - Overwhelmed_clip5,9
355_Chris Brown - Crawl (Official HD Video)_clip0,2
355_Chris Brown - Crawl (Official HD Video)_clip1,2
355_Chris Brown - Crawl (Official HD Video)_clip2,8
355_Chris Brown - Crawl (Official HD Video)_clip3,8
355_Chris Brown - Crawl (Official HD Video)_clip4,2
355_Chris Brown - Crawl (Official HD Video)_clip5,7
355_Chris Brown - Crawl (Official HD Video)_clip6,2
356_Jackson Wang - Oxygen (Official Music Video)_clip0,7
356_Jackson Wang - Oxygen (Official Music Video)_clip1,8
356_Jackson Wang - Oxygen (Official Music Video)_clip2,3
356_Jackson Wang - Oxygen (Official Music Video)_clip3,8
356_Jackson Wang - Oxygen (Official Music Video)_clip4,3
356_Jackson Wang - Oxygen (Official Music Video)_clip5,4
357_Ain't It Fun_clip0,1
357_Ain't It Fun_clip1,1
357_Ain't It Fun_clip2,1
357_Ain't It Fun_clip3,1
357_Ain't It Fun_clip4,1
357_Ain't It Fun_clip5,1
357_Ain't It Fun_clip6,1
357_Ain't It Fun_clip7,1
357_Ain't It Fun_clip8,5
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip0,3
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip1,9
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip2,1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip3,1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip4,1
358_Jimmie Allen - Best Shot (Official Lyric Video)_clip5,5
359_Mya - Fallen_clip0,0
359_Mya - Fallen_clip1,5
359_Mya - Fallen_clip2,6
359_Mya - Fallen_clip3,3
359_Mya - Fallen_clip4,2
359_Mya - Fallen_clip5,3
359_Mya - Fallen_clip6,8
360_Kacey Musgraves - Butterflies (Official Music Video)_clip0,0
360_Kacey Musgraves - Butterflies (Official Music Video)_clip1,0
360_Kacey Musgraves - Butterflies (Official Music Video)_clip2,7
360_Kacey Musgraves - Butterflies (Official Music Video)_clip3,0
360_Kacey Musgraves - Butterflies (Official Music Video)_clip4,0
360_Kacey Musgraves - Butterflies (Official Music Video)_clip5,0
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip0",3
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip1",0
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip2",6
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip3",3
"361_Shawn Mendes, Camila Cabello - Señorita (Clean - Lyrics)_clip4",0
362_Into You - Ariana Grande (Lyrics)_clip0,3
362_Into You - Ariana Grande (Lyrics)_clip1,6
362_Into You - Ariana Grande (Lyrics)_clip2,4
362_Into You - Ariana Grande (Lyrics)_clip3,6
362_Into You - Ariana Grande (Lyrics)_clip4,9
362_Into You - Ariana Grande (Lyrics)_clip5,5
363_Tori Kelly - Unbreakable Smile (Official Video)_clip0,4
363_Tori Kelly - Unbreakable Smile (Official Video)_clip1,3
363_Tori Kelly - Unbreakable Smile (Official Video)_clip2,1
363_Tori Kelly - Unbreakable Smile (Official Video)_clip3,3
363_Tori Kelly - Unbreakable Smile (Official Video)_clip4,8
363_Tori Kelly - Unbreakable Smile (Official Video)_clip5,3
363_Tori Kelly - Unbreakable Smile (Official Video)_clip6,5
364_David Guetta - Without You LYRICS ft. Usher_clip0,9
364_David Guetta - Without You LYRICS ft. Usher_clip1,0
364_David Guetta - Without You LYRICS ft. Usher_clip2,1
364_David Guetta - Without You LYRICS ft. Usher_clip3,9
364_David Guetta - Without You LYRICS ft. Usher_clip4,0
364_David Guetta - Without You LYRICS ft. Usher_clip5,1
365_Break Up In A Small Town_clip0,8
365_Break Up In A Small Town_clip1,4
365_Break Up In A Small Town_clip2,4
